"TagId";"EntityId";"CreationDate"
508;157;"2021-09-08 12:54:09"
626;155;"2021-09-08 12:54:11"
581;155;"2021-09-08 12:54:11"
596;155;"2021-09-08 12:54:11"
598;155;"2021-09-08 12:54:11"
599;155;"2021-09-08 12:54:11"
587;155;"2021-09-08 12:54:11"
590;155;"2021-09-08 12:54:11"
592;155;"2021-09-08 12:54:11"
588;155;"2021-09-08 12:54:11"
589;155;"2021-09-08 12:54:11"
594;155;"2021-09-08 12:54:11"
604;155;"2021-09-08 12:54:11"
616;155;"2021-09-08 12:54:11"
608;155;"2021-09-08 12:54:11"
609;155;"2021-09-08 12:54:11"
605;155;"2021-09-08 12:54:11"
610;155;"2021-09-08 12:54:11"
611;155;"2021-09-08 12:54:11"
612;155;"2021-09-08 12:54:12"
468;155;"2021-09-08 12:54:12"
523;155;"2021-09-08 12:54:12"
534;155;"2021-09-08 12:54:12"
544;155;"2021-09-08 12:54:12"
480;155;"2021-09-08 12:54:12"
483;155;"2021-09-08 12:54:12"
505;155;"2021-09-08 12:54:12"
515;155;"2021-09-08 12:54:12"
516;155;"2021-09-08 12:54:12"
621;227;"2021-09-08 12:54:14"
559;227;"2021-09-08 12:54:14"
560;227;"2021-09-08 12:54:14"
568;227;"2021-09-08 12:54:14"
570;227;"2021-09-08 12:54:14"
604;227;"2021-09-08 12:54:14"
608;227;"2021-09-08 12:54:14"
605;227;"2021-09-08 12:54:14"
612;227;"2021-09-08 12:54:14"
614;227;"2021-09-08 12:54:14"
572;227;"2021-09-08 12:54:14"
575;227;"2021-09-08 12:54:14"
576;227;"2021-09-08 12:54:14"
577;227;"2021-09-08 12:54:14"
473;227;"2021-09-08 12:54:14"
465;227;"2021-09-08 12:54:14"
474;227;"2021-09-08 12:54:14"
464;227;"2021-09-08 12:54:14"
468;227;"2021-09-08 12:54:14"
463;227;"2021-09-08 12:54:14"
618;179;"2021-09-08 12:54:17"
596;179;"2021-09-08 12:54:17"
603;179;"2021-09-08 12:54:17"
587;179;"2021-09-08 12:54:17"
590;179;"2021-09-08 12:54:17"
589;179;"2021-09-08 12:54:17"
626;166;"2021-09-08 12:55:08"
625;166;"2021-09-08 12:55:08"
619;166;"2021-09-08 12:55:08"
587;166;"2021-09-08 12:55:08"
592;166;"2021-09-08 12:55:08"
594;166;"2021-09-08 12:55:08"
593;166;"2021-09-08 12:55:08"
626;203;"2021-09-08 12:55:08"
625;203;"2021-09-08 12:55:08"
581;203;"2021-09-08 12:55:08"
582;203;"2021-09-08 12:55:08"
583;203;"2021-09-08 12:55:08"
586;203;"2021-09-08 12:55:08"
596;203;"2021-09-08 12:55:08"
600;203;"2021-09-08 12:55:08"
626;180;"2021-09-08 12:55:09"
625;180;"2021-09-08 12:55:09"
621;180;"2021-09-08 12:55:09"
619;180;"2021-09-08 12:55:09"
618;180;"2021-09-08 12:55:09"
581;180;"2021-09-08 12:55:09"
583;180;"2021-09-08 12:55:09"
596;180;"2021-09-08 12:55:09"
597;180;"2021-09-08 12:55:09"
598;180;"2021-09-08 12:55:09"
599;180;"2021-09-08 12:55:09"
587;180;"2021-09-08 12:55:09"
589;180;"2021-09-08 12:55:09"
594;180;"2021-09-08 12:55:09"
559;180;"2021-09-08 12:55:09"
570;180;"2021-09-08 12:55:10"
604;180;"2021-09-08 12:55:10"
608;180;"2021-09-08 12:55:10"
609;180;"2021-09-08 12:55:10"
605;180;"2021-09-08 12:55:10"
610;180;"2021-09-08 12:55:10"
611;180;"2021-09-08 12:55:10"
612;180;"2021-09-08 12:55:10"
613;180;"2021-09-08 12:55:10"
614;180;"2021-09-08 12:55:10"
615;180;"2021-09-08 12:55:10"
572;180;"2021-09-08 12:55:10"
573;180;"2021-09-08 12:55:10"
574;180;"2021-09-08 12:55:10"
575;180;"2021-09-08 12:55:10"
576;180;"2021-09-08 12:55:10"
577;180;"2021-09-08 12:55:10"
578;180;"2021-09-08 12:55:10"
579;180;"2021-09-08 12:55:10"
580;180;"2021-09-08 12:55:10"
636;180;"2021-09-08 12:55:10"
635;180;"2021-09-08 12:55:10"
638;180;"2021-09-08 12:55:10"
633;180;"2021-09-08 12:55:10"
639;180;"2021-09-08 12:55:10"
637;180;"2021-09-08 12:55:10"
629;180;"2021-09-08 12:55:10"
631;180;"2021-09-08 12:55:10"
630;180;"2021-09-08 12:55:10"
640;180;"2021-09-08 12:55:10"
632;180;"2021-09-08 12:55:10"
634;180;"2021-09-08 12:55:10"
628;180;"2021-09-08 12:55:10"
469;180;"2021-09-08 12:55:10"
470;180;"2021-09-08 12:55:10"
523;180;"2021-09-08 12:55:10"
524;180;"2021-09-08 12:55:10"
541;180;"2021-09-08 12:55:10"
543;180;"2021-09-08 12:55:10"
546;180;"2021-09-08 12:55:10"
480;180;"2021-09-08 12:55:10"
624;185;"2021-09-08 12:55:11"
626;185;"2021-09-08 12:55:11"
625;185;"2021-09-08 12:55:11"
581;185;"2021-09-08 12:55:11"
587;185;"2021-09-08 12:55:11"
589;185;"2021-09-08 12:55:11"
593;185;"2021-09-08 12:55:11"
640;185;"2021-09-08 12:55:11"
463;185;"2021-09-08 12:55:11"
626;189;"2021-09-08 12:55:12"
625;189;"2021-09-08 12:55:12"
581;189;"2021-09-08 12:55:12"
583;189;"2021-09-08 12:55:12"
626;169;"2021-09-08 12:55:12"
625;169;"2021-09-08 12:55:12"
596;169;"2021-09-08 12:55:12"
598;169;"2021-09-08 12:55:12"
599;169;"2021-09-08 12:55:13"
601;169;"2021-09-08 12:55:13"
587;169;"2021-09-08 12:55:13"
589;169;"2021-09-08 12:55:13"
593;169;"2021-09-08 12:55:13"
604;169;"2021-09-08 12:55:13"
628;169;"2021-09-08 12:55:13"
468;169;"2021-09-08 12:55:13"
480;169;"2021-09-08 12:55:13"
485;169;"2021-09-08 12:55:13"
495;169;"2021-09-08 12:55:13"
621;235;"2021-09-08 12:55:14"
581;235;"2021-09-08 12:55:14"
583;235;"2021-09-08 12:55:14"
587;235;"2021-09-08 12:55:14"
604;235;"2021-09-08 12:55:14"
616;235;"2021-09-08 12:55:14"
609;235;"2021-09-08 12:55:14"
605;235;"2021-09-08 12:55:14"
572;235;"2021-09-08 12:55:14"
578;235;"2021-09-08 12:55:14"
465;235;"2021-09-08 12:55:14"
468;235;"2021-09-08 12:55:14"
466;235;"2021-09-08 12:55:14"
477;235;"2021-09-08 12:55:14"
475;235;"2021-09-08 12:55:14"
476;235;"2021-09-08 12:55:14"
480;235;"2021-09-08 12:55:14"
482;235;"2021-09-08 12:55:14"
483;235;"2021-09-08 12:55:14"
484;235;"2021-09-08 12:55:14"
488;235;"2021-09-08 12:55:14"
492;235;"2021-09-08 12:55:14"
494;235;"2021-09-08 12:55:14"
496;235;"2021-09-08 12:55:14"
500;235;"2021-09-08 12:55:14"
505;235;"2021-09-08 12:55:14"
509;235;"2021-09-08 12:55:14"
513;235;"2021-09-08 12:55:14"
518;235;"2021-09-08 12:55:14"
521;235;"2021-09-08 12:55:14"
623;178;"2021-09-08 12:55:14"
581;178;"2021-09-08 12:55:14"
583;178;"2021-09-08 12:55:14"
587;178;"2021-09-08 12:55:14"
592;178;"2021-09-08 12:55:14"
588;178;"2021-09-08 12:55:14"
589;178;"2021-09-08 12:55:14"
572;178;"2021-09-08 12:55:14"
576;178;"2021-09-08 12:55:14"
639;178;"2021-09-08 12:55:14"
465;178;"2021-09-08 12:55:14"
476;178;"2021-09-08 12:55:14"
523;178;"2021-09-08 12:55:14"
544;178;"2021-09-08 12:55:14"
546;178;"2021-09-08 12:55:14"
550;178;"2021-09-08 12:55:14"
480;178;"2021-09-08 12:55:14"
490;178;"2021-09-08 12:55:14"
626;143;"2021-09-08 12:55:15"
596;143;"2021-09-08 12:55:15"
597;143;"2021-09-08 12:55:15"
599;143;"2021-09-08 12:55:15"
587;143;"2021-09-08 12:55:16"
593;143;"2021-09-08 12:55:16"
604;143;"2021-09-08 12:55:16"
607;143;"2021-09-08 12:55:16"
605;143;"2021-09-08 12:55:16"
612;143;"2021-09-08 12:55:16"
613;143;"2021-09-08 12:55:16"
614;143;"2021-09-08 12:55:16"
572;143;"2021-09-08 12:55:16"
574;143;"2021-09-08 12:55:16"
635;143;"2021-09-08 12:55:16"
629;143;"2021-09-08 12:55:16"
631;143;"2021-09-08 12:55:16"
630;143;"2021-09-08 12:55:16"
632;143;"2021-09-08 12:55:16"
628;143;"2021-09-08 12:55:16"
465;143;"2021-09-08 12:55:16"
474;143;"2021-09-08 12:55:16"
468;143;"2021-09-08 12:55:16"
463;143;"2021-09-08 12:55:16"
466;143;"2021-09-08 12:55:16"
477;143;"2021-09-08 12:55:16"
523;143;"2021-09-08 12:55:16"
527;143;"2021-09-08 12:55:16"
540;143;"2021-09-08 12:55:16"
480;143;"2021-09-08 12:55:16"
483;143;"2021-09-08 12:55:16"
492;143;"2021-09-08 12:55:16"
500;143;"2021-09-08 12:55:16"
517;143;"2021-09-08 12:55:16"
626;195;"2021-09-08 12:55:16"
596;195;"2021-09-08 12:55:16"
587;195;"2021-09-08 12:55:16"
590;195;"2021-09-08 12:55:16"
592;195;"2021-09-08 12:55:16"
588;195;"2021-09-08 12:55:16"
589;195;"2021-09-08 12:55:16"
594;195;"2021-09-08 12:55:16"
593;195;"2021-09-08 12:55:16"
559;195;"2021-09-08 12:55:16"
560;195;"2021-09-08 12:55:16"
561;195;"2021-09-08 12:55:16"
562;195;"2021-09-08 12:55:16"
563;195;"2021-09-08 12:55:16"
571;195;"2021-09-08 12:55:16"
564;195;"2021-09-08 12:55:16"
567;195;"2021-09-08 12:55:16"
565;195;"2021-09-08 12:55:16"
566;195;"2021-09-08 12:55:16"
568;195;"2021-09-08 12:55:16"
569;195;"2021-09-08 12:55:16"
570;195;"2021-09-08 12:55:16"
604;195;"2021-09-08 12:55:16"
606;195;"2021-09-08 12:55:16"
607;195;"2021-09-08 12:55:16"
605;195;"2021-09-08 12:55:16"
614;195;"2021-09-08 12:55:16"
572;195;"2021-09-08 12:55:16"
573;195;"2021-09-08 12:55:16"
574;195;"2021-09-08 12:55:16"
575;195;"2021-09-08 12:55:16"
576;195;"2021-09-08 12:55:16"
577;195;"2021-09-08 12:55:16"
578;195;"2021-09-08 12:55:16"
579;195;"2021-09-08 12:55:16"
580;195;"2021-09-08 12:55:16"
629;195;"2021-09-08 12:55:16"
628;195;"2021-09-08 12:55:16"
473;195;"2021-09-08 12:55:16"
465;195;"2021-09-08 12:55:16"
474;195;"2021-09-08 12:55:17"
464;195;"2021-09-08 12:55:17"
468;195;"2021-09-08 12:55:17"
475;195;"2021-09-08 12:55:17"
476;195;"2021-09-08 12:55:17"
523;195;"2021-09-08 12:55:17"
526;195;"2021-09-08 12:55:17"
536;195;"2021-09-08 12:55:17"
541;195;"2021-09-08 12:55:17"
538;195;"2021-09-08 12:55:17"
539;195;"2021-09-08 12:55:17"
540;195;"2021-09-08 12:55:17"
544;195;"2021-09-08 12:55:17"
545;195;"2021-09-08 12:55:17"
626;152;"2021-09-08 12:55:17"
625;152;"2021-09-08 12:55:17"
620;152;"2021-09-08 12:55:17"
621;152;"2021-09-08 12:55:18"
587;152;"2021-09-08 12:55:18"
590;152;"2021-09-08 12:55:18"
592;152;"2021-09-08 12:55:18"
588;152;"2021-09-08 12:55:18"
589;152;"2021-09-08 12:55:18"
593;152;"2021-09-08 12:55:18"
559;152;"2021-09-08 12:55:18"
565;152;"2021-09-08 12:55:18"
566;152;"2021-09-08 12:55:18"
604;152;"2021-09-08 12:55:18"
606;152;"2021-09-08 12:55:18"
607;152;"2021-09-08 12:55:18"
608;152;"2021-09-08 12:55:18"
609;152;"2021-09-08 12:55:18"
614;152;"2021-09-08 12:55:18"
572;152;"2021-09-08 12:55:18"
639;152;"2021-09-08 12:55:18"
465;152;"2021-09-08 12:55:18"
466;152;"2021-09-08 12:55:18"
480;152;"2021-09-08 12:55:18"
500;152;"2021-09-08 12:55:18"
621;233;"2021-09-08 12:55:19"
581;233;"2021-09-08 12:55:19"
583;233;"2021-09-08 12:55:19"
596;233;"2021-09-08 12:55:19"
587;233;"2021-09-08 12:55:19"
559;233;"2021-09-08 12:55:19"
604;233;"2021-09-08 12:55:19"
606;233;"2021-09-08 12:55:19"
616;233;"2021-09-08 12:55:19"
608;233;"2021-09-08 12:55:19"
612;233;"2021-09-08 12:55:19"
614;233;"2021-09-08 12:55:19"
615;233;"2021-09-08 12:55:19"
572;233;"2021-09-08 12:55:19"
467;233;"2021-09-08 12:55:19"
465;233;"2021-09-08 12:55:19"
468;233;"2021-09-08 12:55:19"
466;233;"2021-09-08 12:55:19"
477;233;"2021-09-08 12:55:19"
475;233;"2021-09-08 12:55:19"
476;233;"2021-09-08 12:55:19"
546;233;"2021-09-08 12:55:19"
480;233;"2021-09-08 12:55:19"
483;233;"2021-09-08 12:55:19"
484;233;"2021-09-08 12:55:19"
488;233;"2021-09-08 12:55:19"
490;233;"2021-09-08 12:55:19"
495;233;"2021-09-08 12:55:19"
512;233;"2021-09-08 12:55:19"
515;233;"2021-09-08 12:55:19"
516;233;"2021-09-08 12:55:19"
519;233;"2021-09-08 12:55:19"
520;233;"2021-09-08 12:55:19"
522;233;"2021-09-08 12:55:19"
624;156;"2021-09-08 12:55:20"
626;172;"2021-09-08 12:55:20"
587;172;"2021-09-08 12:55:20"
590;172;"2021-09-08 12:55:20"
588;172;"2021-09-08 12:55:20"
594;172;"2021-09-08 12:55:20"
604;172;"2021-09-08 12:55:20"
606;172;"2021-09-08 12:55:20"
607;172;"2021-09-08 12:55:20"
614;172;"2021-09-08 12:55:20"
468;172;"2021-09-08 12:55:20"
523;172;"2021-09-08 12:55:20"
480;172;"2021-09-08 12:55:20"
516;172;"2021-09-08 12:55:20"
626;161;"2021-09-08 12:55:24"
587;161;"2021-09-08 12:55:24"
592;161;"2021-09-08 12:55:24"
594;161;"2021-09-08 12:55:24"
604;161;"2021-09-08 12:55:24"
606;161;"2021-09-08 12:55:24"
608;161;"2021-09-08 12:55:24"
572;161;"2021-09-08 12:55:24"
573;161;"2021-09-08 12:55:24"
574;161;"2021-09-08 12:55:24"
575;161;"2021-09-08 12:55:24"
578;161;"2021-09-08 12:55:24"
579;161;"2021-09-08 12:55:24"
639;161;"2021-09-08 12:55:24"
465;161;"2021-09-08 12:55:24"
463;161;"2021-09-08 12:55:24"
466;161;"2021-09-08 12:55:24"
476;161;"2021-09-08 12:55:24"
546;161;"2021-09-08 12:55:24"
555;161;"2021-09-08 12:55:24"
480;161;"2021-09-08 12:55:24"
483;161;"2021-09-08 12:55:24"
513;161;"2021-09-08 12:55:24"
521;161;"2021-09-08 12:55:24"
626;170;"2021-09-08 12:55:25"
587;170;"2021-09-08 12:55:25"
604;170;"2021-09-08 12:55:25"
612;170;"2021-09-08 12:55:25"
613;170;"2021-09-08 12:55:25"
572;170;"2021-09-08 12:55:25"
631;170;"2021-09-08 12:55:25"
628;170;"2021-09-08 12:55:25"
468;170;"2021-09-08 12:55:25"
480;170;"2021-09-08 12:55:25"
505;170;"2021-09-08 12:55:25"
516;170;"2021-09-08 12:55:25"
626;194;"2021-09-08 12:55:26"
625;194;"2021-09-08 12:55:26"
581;194;"2021-09-08 12:55:26"
583;194;"2021-09-08 12:55:26"
596;194;"2021-09-08 12:55:26"
599;194;"2021-09-08 12:55:26"
601;194;"2021-09-08 12:55:26"
604;194;"2021-09-08 12:55:26"
612;194;"2021-09-08 12:55:26"
572;194;"2021-09-08 12:55:26"
574;194;"2021-09-08 12:55:26"
629;194;"2021-09-08 12:55:26"
465;194;"2021-09-08 12:55:26"
476;194;"2021-09-08 12:55:26"
523;194;"2021-09-08 12:55:26"
541;194;"2021-09-08 12:55:26"
626;232;"2021-09-08 12:55:26"
618;232;"2021-09-08 12:55:26"
581;232;"2021-09-08 12:55:26"
596;232;"2021-09-08 12:55:26"
587;232;"2021-09-08 12:55:26"
628;232;"2021-09-08 12:55:26"
477;232;"2021-09-08 12:55:26"
476;232;"2021-09-08 12:55:26"
523;232;"2021-09-08 12:55:26"
480;232;"2021-09-08 12:55:26"
621;173;"2021-09-08 12:55:27"
596;173;"2021-09-08 12:55:27"
599;173;"2021-09-08 12:55:27"
587;173;"2021-09-08 12:55:27"
588;173;"2021-09-08 12:55:27"
589;173;"2021-09-08 12:55:27"
594;173;"2021-09-08 12:55:27"
593;173;"2021-09-08 12:55:27"
559;173;"2021-09-08 12:55:27"
560;173;"2021-09-08 12:55:27"
561;173;"2021-09-08 12:55:27"
562;173;"2021-09-08 12:55:27"
567;173;"2021-09-08 12:55:27"
565;173;"2021-09-08 12:55:27"
566;173;"2021-09-08 12:55:27"
568;173;"2021-09-08 12:55:27"
569;173;"2021-09-08 12:55:27"
570;173;"2021-09-08 12:55:27"
604;173;"2021-09-08 12:55:27"
606;173;"2021-09-08 12:55:27"
607;173;"2021-09-08 12:55:27"
610;173;"2021-09-08 12:55:27"
612;173;"2021-09-08 12:55:27"
613;173;"2021-09-08 12:55:27"
614;173;"2021-09-08 12:55:27"
572;173;"2021-09-08 12:55:27"
573;173;"2021-09-08 12:55:27"
574;173;"2021-09-08 12:55:27"
575;173;"2021-09-08 12:55:27"
576;173;"2021-09-08 12:55:27"
577;173;"2021-09-08 12:55:27"
578;173;"2021-09-08 12:55:27"
579;173;"2021-09-08 12:55:27"
580;173;"2021-09-08 12:55:27"
636;173;"2021-09-08 12:55:27"
639;173;"2021-09-08 12:55:27"
637;173;"2021-09-08 12:55:27"
629;173;"2021-09-08 12:55:27"
630;173;"2021-09-08 12:55:27"
640;173;"2021-09-08 12:55:27"
632;173;"2021-09-08 12:55:27"
634;173;"2021-09-08 12:55:27"
628;173;"2021-09-08 12:55:27"
468;173;"2021-09-08 12:55:27"
463;173;"2021-09-08 12:55:27"
476;173;"2021-09-08 12:55:28"
523;173;"2021-09-08 12:55:28"
530;173;"2021-09-08 12:55:28"
534;173;"2021-09-08 12:55:28"
544;173;"2021-09-08 12:55:28"
546;173;"2021-09-08 12:55:28"
550;173;"2021-09-08 12:55:28"
618;162;"2021-09-08 12:55:28"
587;162;"2021-09-08 12:55:28"
604;162;"2021-09-08 12:55:28"
609;162;"2021-09-08 12:55:28"
465;162;"2021-09-08 12:55:28"
466;162;"2021-09-08 12:55:28"
523;162;"2021-09-08 12:55:28"
537;162;"2021-09-08 12:55:28"
626;163;"2021-09-08 12:55:29"
581;163;"2021-09-08 12:55:29"
583;163;"2021-09-08 12:55:29"
596;163;"2021-09-08 12:55:29"
587;163;"2021-09-08 12:55:29"
589;163;"2021-09-08 12:55:29"
629;163;"2021-09-08 12:55:29"
475;163;"2021-09-08 12:55:29"
523;163;"2021-09-08 12:55:29"
534;163;"2021-09-08 12:55:29"
546;163;"2021-09-08 12:55:29"
626;148;"2021-09-08 12:55:30"
625;148;"2021-09-08 12:55:30"
581;148;"2021-09-08 12:55:30"
587;148;"2021-09-08 12:55:30"
588;148;"2021-09-08 12:55:30"
594;148;"2021-09-08 12:55:31"
604;148;"2021-09-08 12:55:31"
606;148;"2021-09-08 12:55:31"
608;148;"2021-09-08 12:55:31"
609;148;"2021-09-08 12:55:31"
612;148;"2021-09-08 12:55:31"
614;148;"2021-09-08 12:55:31"
572;148;"2021-09-08 12:55:31"
575;148;"2021-09-08 12:55:31"
578;148;"2021-09-08 12:55:31"
579;148;"2021-09-08 12:55:31"
633;148;"2021-09-08 12:55:31"
628;148;"2021-09-08 12:55:31"
465;148;"2021-09-08 12:55:31"
523;148;"2021-09-08 12:55:31"
626;158;"2021-09-08 12:55:31"
587;158;"2021-09-08 12:55:31"
590;158;"2021-09-08 12:55:31"
589;158;"2021-09-08 12:55:31"
593;158;"2021-09-08 12:55:31"
559;158;"2021-09-08 12:55:31"
560;158;"2021-09-08 12:55:31"
604;158;"2021-09-08 12:55:31"
607;158;"2021-09-08 12:55:31"
608;158;"2021-09-08 12:55:31"
609;158;"2021-09-08 12:55:32"
605;158;"2021-09-08 12:55:32"
612;158;"2021-09-08 12:55:32"
614;158;"2021-09-08 12:55:32"
572;158;"2021-09-08 12:55:32"
573;158;"2021-09-08 12:55:32"
574;158;"2021-09-08 12:55:32"
635;158;"2021-09-08 12:55:32"
629;158;"2021-09-08 12:55:32"
477;158;"2021-09-08 12:55:32"
476;158;"2021-09-08 12:55:32"
523;158;"2021-09-08 12:55:32"
527;158;"2021-09-08 12:55:32"
537;158;"2021-09-08 12:55:32"
480;158;"2021-09-08 12:55:32"
483;158;"2021-09-08 12:55:32"
518;158;"2021-09-08 12:55:32"
521;158;"2021-09-08 12:55:32"
626;200;"2021-09-08 12:55:32"
581;200;"2021-09-08 12:55:32"
596;200;"2021-09-08 12:55:32"
599;200;"2021-09-08 12:55:32"
626;224;"2021-09-08 12:55:33"
581;224;"2021-09-08 12:55:33"
596;224;"2021-09-08 12:55:33"
599;224;"2021-09-08 12:55:33"
604;224;"2021-09-08 12:55:33"
609;224;"2021-09-08 12:55:33"
615;224;"2021-09-08 12:55:33"
572;224;"2021-09-08 12:55:33"
573;224;"2021-09-08 12:55:33"
574;224;"2021-09-08 12:55:33"
576;224;"2021-09-08 12:55:33"
578;224;"2021-09-08 12:55:33"
628;224;"2021-09-08 12:55:33"
473;224;"2021-09-08 12:55:33"
465;224;"2021-09-08 12:55:33"
474;224;"2021-09-08 12:55:33"
476;224;"2021-09-08 12:55:33"
523;224;"2021-09-08 12:55:33"
525;224;"2021-09-08 12:55:33"
526;224;"2021-09-08 12:55:33"
533;224;"2021-09-08 12:55:33"
536;224;"2021-09-08 12:55:33"
542;224;"2021-09-08 12:55:33"
546;224;"2021-09-08 12:55:33"
547;224;"2021-09-08 12:55:33"
555;224;"2021-09-08 12:55:33"
556;224;"2021-09-08 12:55:33"
626;183;"2021-09-08 12:55:33"
596;183;"2021-09-08 12:55:33"
599;183;"2021-09-08 12:55:33"
587;183;"2021-09-08 12:55:33"
628;183;"2021-09-08 12:55:33"
463;183;"2021-09-08 12:55:33"
480;183;"2021-09-08 12:55:33"
501;183;"2021-09-08 12:55:33"
506;183;"2021-09-08 12:55:33"
618;229;"2021-09-08 12:55:34"
596;229;"2021-09-08 12:55:34"
597;229;"2021-09-08 12:55:34"
598;229;"2021-09-08 12:55:34"
599;229;"2021-09-08 12:55:34"
587;229;"2021-09-08 12:55:34"
590;229;"2021-09-08 12:55:34"
592;229;"2021-09-08 12:55:34"
588;229;"2021-09-08 12:55:34"
593;229;"2021-09-08 12:55:34"
604;229;"2021-09-08 12:55:34"
616;229;"2021-09-08 12:55:34"
605;229;"2021-09-08 12:55:34"
613;229;"2021-09-08 12:55:34"
572;229;"2021-09-08 12:55:34"
574;229;"2021-09-08 12:55:34"
579;229;"2021-09-08 12:55:35"
477;229;"2021-09-08 12:55:35"
475;229;"2021-09-08 12:55:35"
476;229;"2021-09-08 12:55:35"
480;229;"2021-09-08 12:55:35"
483;229;"2021-09-08 12:55:35"
494;229;"2021-09-08 12:55:35"
498;229;"2021-09-08 12:55:35"
500;229;"2021-09-08 12:55:35"
511;229;"2021-09-08 12:55:35"
517;229;"2021-09-08 12:55:35"
519;229;"2021-09-08 12:55:35"
521;229;"2021-09-08 12:55:35"
618;171;"2021-09-08 12:55:35"
626;197;"2021-09-08 12:55:36"
625;197;"2021-09-08 12:55:36"
623;197;"2021-09-08 12:55:36"
581;197;"2021-09-08 12:55:36"
587;197;"2021-09-08 12:55:36"
589;197;"2021-09-08 12:55:36"
594;197;"2021-09-08 12:55:36"
593;197;"2021-09-08 12:55:36"
604;197;"2021-09-08 12:55:36"
616;197;"2021-09-08 12:55:36"
572;197;"2021-09-08 12:55:36"
573;197;"2021-09-08 12:55:36"
628;197;"2021-09-08 12:55:36"
465;197;"2021-09-08 12:55:36"
480;197;"2021-09-08 12:55:36"
519;197;"2021-09-08 12:55:36"
618;147;"2021-09-08 12:55:36"
587;147;"2021-09-08 12:55:36"
592;147;"2021-09-08 12:55:36"
604;147;"2021-09-08 12:55:36"
612;147;"2021-09-08 12:55:36"
572;147;"2021-09-08 12:55:36"
477;147;"2021-09-08 12:55:36"
476;147;"2021-09-08 12:55:36"
480;147;"2021-09-08 12:55:36"
484;147;"2021-09-08 12:55:36"
621;228;"2021-09-08 12:55:37"
596;228;"2021-09-08 12:55:37"
598;228;"2021-09-08 12:55:37"
599;228;"2021-09-08 12:55:37"
601;228;"2021-09-08 12:55:37"
587;228;"2021-09-08 12:55:37"
559;228;"2021-09-08 12:55:37"
604;228;"2021-09-08 12:55:37"
606;228;"2021-09-08 12:55:37"
609;228;"2021-09-08 12:55:37"
605;228;"2021-09-08 12:55:37"
473;228;"2021-09-08 12:55:37"
474;228;"2021-09-08 12:55:37"
468;228;"2021-09-08 12:55:37"
463;228;"2021-09-08 12:55:37"
523;228;"2021-09-08 12:55:37"
480;228;"2021-09-08 12:55:37"
626;192;"2021-09-08 12:55:38"
587;192;"2021-09-08 12:55:38"
589;192;"2021-09-08 12:55:38"
594;192;"2021-09-08 12:55:38"
604;192;"2021-09-08 12:55:38"
616;192;"2021-09-08 12:55:38"
605;192;"2021-09-08 12:55:38"
612;192;"2021-09-08 12:55:38"
614;192;"2021-09-08 12:55:38"
572;192;"2021-09-08 12:55:38"
573;192;"2021-09-08 12:55:38"
574;192;"2021-09-08 12:55:38"
580;192;"2021-09-08 12:55:38"
639;192;"2021-09-08 12:55:38"
632;192;"2021-09-08 12:55:38"
628;192;"2021-09-08 12:55:38"
463;192;"2021-09-08 12:55:38"
480;192;"2021-09-08 12:55:38"
487;192;"2021-09-08 12:55:38"
501;192;"2021-09-08 12:55:38"
506;192;"2021-09-08 12:55:38"
520;192;"2021-09-08 12:55:39"
618;215;"2021-09-08 12:55:39"
596;215;"2021-09-08 12:55:39"
597;215;"2021-09-08 12:55:39"
599;215;"2021-09-08 12:55:39"
559;215;"2021-09-08 12:55:39"
567;215;"2021-09-08 12:55:39"
604;215;"2021-09-08 12:55:39"
607;215;"2021-09-08 12:55:39"
616;215;"2021-09-08 12:55:39"
608;215;"2021-09-08 12:55:39"
610;215;"2021-09-08 12:55:40"
612;215;"2021-09-08 12:55:40"
613;215;"2021-09-08 12:55:40"
614;215;"2021-09-08 12:55:40"
465;215;"2021-09-08 12:55:40"
468;215;"2021-09-08 12:55:40"
477;215;"2021-09-08 12:55:40"
480;215;"2021-09-08 12:55:40"
483;215;"2021-09-08 12:55:40"
494;215;"2021-09-08 12:55:40"
500;215;"2021-09-08 12:55:40"
581;239;"2021-09-08 12:55:40"
596;239;"2021-09-08 12:55:40"
523;239;"2021-09-08 12:55:40"
525;239;"2021-09-08 12:55:40"
527;239;"2021-09-08 12:55:40"
626;208;"2021-09-08 12:55:40"
604;208;"2021-09-08 12:55:40"
572;208;"2021-09-08 12:55:40"
573;208;"2021-09-08 12:55:40"
574;208;"2021-09-08 12:55:40"
576;208;"2021-09-08 12:55:40"
577;208;"2021-09-08 12:55:40"
580;208;"2021-09-08 12:55:40"
639;208;"2021-09-08 12:55:40"
473;208;"2021-09-08 12:55:40"
465;208;"2021-09-08 12:55:40"
471;208;"2021-09-08 12:55:41"
476;208;"2021-09-08 12:55:41"
480;208;"2021-09-08 12:55:41"
489;208;"2021-09-08 12:55:41"
490;208;"2021-09-08 12:55:41"
500;208;"2021-09-08 12:55:41"
512;208;"2021-09-08 12:55:41"
513;208;"2021-09-08 12:55:41"
517;208;"2021-09-08 12:55:41"
518;208;"2021-09-08 12:55:41"
519;208;"2021-09-08 12:55:41"
521;208;"2021-09-08 12:55:41"
626;205;"2021-09-08 12:55:41"
625;205;"2021-09-08 12:55:41"
596;205;"2021-09-08 12:55:41"
599;205;"2021-09-08 12:55:41"
587;205;"2021-09-08 12:55:41"
595;205;"2021-09-08 12:55:41"
604;205;"2021-09-08 12:55:41"
